id;full_name;age;gender
4477;Евпраксия Кузьминична Шубина;40;Ж
4478;Аким Якубович Тарасов;60;М
4479;Пономарева Александра Евгеньевна;38;Ж
4480;Романова Анжела Владимировна;38;Ж
4481;Евфросиния Никифоровна Журавлева;65;Ж
4482;Соколова Глафира Михайловна;42;Ж
4483;Никифоров Клавдий Якубович;31;М
4484;Остап Владленович Третьяков;64;М
4485;Дорофей Гурьевич Крылов;44;М
4486;Ростислав Адрианович Орехов;56;М
4487;Попов Георгий Ермилович;46;М
4488;Раиса Валентиновна Гурьева;40;Ж
4489;Воробьева Лидия Эльдаровна;32;Ж
4490;Нина Геннадиевна Алексеева;63;Ж
4491;Кулагина Ульяна Филипповна;40;Ж
4492;Герман Александрович Рябов;61;М
4493;София Павловна Турова;45;Ж
4494;Нестор Гордеевич Кошелев;47;М
4495;Стрелкова Анжела Рубеновна;64;Ж
4496;Варвара Феликсовна Фомина;31;Ж
4497;Геннадий Харлампьевич Сазонов;30;М
4498;Майя Афанасьевна Горбачева;37;Ж
4499;Кулакова Василиса Рудольфовна;59;Ж
4500;Савелий Эдгардович Шаров;57;М
4501;Федоров Герман Устинович;26;М
4502;Агафонов Тарас Адрианович;43;М
4503;Наркис Августович Фомичев;60;М
4504;София Егоровна Рогова;39;Ж
4505;Ян Еремеевич Суворов;29;М
4506;Сергей Матвеевич Захаров;36;М
4507;Дьячков Исидор Иларионович;29;М
4508;Корнилов Пров Денисович;62;М
4509;Надежда Олеговна Суворова;41;Ж
4510;Калинин Демид Филиппович;64;М
4511;Людмила Юрьевна Силина;43;Ж
4512;Кабанова Вероника Геннадиевна;48;Ж
4513;Калашников Матвей Измаилович;46;М
4514;Давыдов Святослав Власович;27;М
4515;Глафира Кузьминична Лыткина;52;Ж
4516;Богданова Нинель Робертовна;54;Ж
4517;г-н Воробьев Парфен Артёмович;29;М
4518;Крюков Фотий Изотович;61;М
4519;Сергей Андреевич Карпов;26;М
4520;Варвара Афанасьевна Федотова;39;Ж
4521;Лора Вениаминовна Якушева;65;Ж
4522;Шашков Терентий Адрианович;64;М
4523;Мирослав Адрианович Афанасьев;34;М
4524;Филатов Ефрем Тарасович;55;М
4525;Лыткина Екатерина Робертовна;39;Ж
4526;Орест Филатович Меркушев;55;М
4527;Егоров Станимир Ярославович;58;М
4528;Соловьева Варвара Рубеновна;65;Ж
4529;Николай Ерофеевич Тарасов;43;М
4530;Андреев Феофан Гордеевич;53;М
4531;Елизавета Павловна Прохорова;41;Ж
4532;Лидия Мироновна Соловьева;47;Ж
4533;Оксана Вячеславовна Селезнева;45;Ж
4534;Елизавета Харитоновна Григорьева;48;Ж
4535;Воронцова Ульяна Захаровна;46;Ж
4536;Ковалев Изот Афанасьевич;46;М
4537;Суханова Кира Николаевна;44;Ж
4538;Алевтина Максимовна Максимова;35;Ж
4539;Гаврилов Радислав Антипович;41;М
4540;Уваров Еремей Давыдович;42;М
4541;Рожкова Оксана Даниловна;52;Ж
4542;Варлаам Фокич Котов;65;М
4543;Екатерина Робертовна Белякова;56;Ж
4544;Владимирова Марфа Валериевна;56;Ж
4545;Акулина Афанасьевна Воронцова;30;Ж
4546;Третьяков Доброслав Демьянович;51;М
4547;Тит Арсенович Кошелев;54;М
4548;Борис Ефимович Герасимов;63;М
4549;Жданов Мартын Андреевич;58;М
4550;Алла Станиславовна Логинова;54;Ж
4551;Галина Афанасьевна Аксенова;37;Ж
4552;Глафира Леонидовна Бирюкова;57;Ж
4553;Митофан Жоресович Мухин;55;М
4554;Чернов Милан Эдгардович;28;М
4555;Потапов Тарас Елизарович;57;М
4556;Онуфрий Дмитриевич Федоров;37;М
4557;Куприян Ильич Куликов;34;М
4558;Автоном Брониславович Белов;32;М
4559;Жуков Сидор Даниилович;25;М
4560;Красильников Касьян Филимонович;34;М
4561;Яковлева Виктория Феликсовна;47;Ж
4562;Трофимова Нина Захаровна;59;Ж
4563;Прохор Игнатьевич Громов;32;М
4564;Варфоломей Ефремович Коновалов;31;М
4565;Тихонова Екатерина Юрьевна;29;Ж
4566;Агафья Ефимовна Кузнецова;32;Ж
4567;Шестакова Ангелина Евгеньевна;48;Ж
4568;Михеева Алла Евгеньевна;65;Ж
4569;Агата Ильинична Юдина;54;Ж
4570;Назаров Селиван Евсеевич;46;М
4571;Орест Ермолаевич Никитин;59;М
4572;Ирина Владиславовна Шарова;44;Ж
4573;Зинаида Вячеславовна Гришина;26;Ж
4574;Евгений Харламович Ермаков;28;М
4575;Рогова Ульяна Кузьминична;40;Ж
4576;Юлия Даниловна Капустина;48;Ж
4577;Субботин Стоян Владиславович;54;М
4578;Щербакова Жанна Владиславовна;50;Ж
4579;Уварова Ксения Андреевна;46;Ж
4580;Ираида Святославовна Лобанова;41;Ж
4581;Сорокина Евфросиния Кузьминична;61;Ж
4582;Пономарев Ким Алексеевич;52;М
4583;Андроник Адрианович Беляков;36;М
4584;Зоя Антоновна Ларионова;28;Ж
4585;Наталья Эдуардовна Герасимова;40;Ж
4586;Кириллова Кира Макаровна;57;Ж
4587;Майя Егоровна Жукова;55;Ж
4588;Валерия Альбертовна Мартынова;50;Ж
4589;Ким Чеславович Фадеев;64;М
4590;Никитина Евфросиния Кирилловна;30;Ж
4591;Мишина Октябрина Ильинична;44;Ж
4592;Осипов Валерьян Гертрудович;50;М
4593;Тимур Герасимович Никитин;50;М
4594;Мишин Амвросий Елисеевич;51;М
4595;Емельянова Олимпиада Тимуровна;45;Ж
4596;Куприян Августович Игнатьев;49;М
4597;Мария Федоровна Гаврилова;47;Ж
4598;Федотова Эмилия Леонидовна;27;Ж
4599;Калинина Ия Викторовна;47;Ж
4600;Кудрявцев Ефрем Харитонович;63;М
4601;Селиван Демидович Носов;43;М
